Signatur;Signatur_Archivplan;AutorIn;Titel_Name;Entstehungszeitraum;Sprache;Allgemeine_Bemerkungen;Archivalienart;Kollation;Anzahl_Digitalisate;Dateiname_Digitalisat;URL_Datensatz;URL_Bild;Schrift;Ort;Bemerkung_Entstehungszeitraum;Beilagen;AbsenderIn;AdressatIn;Anzahl_Briefe;Farbe;Orientierung_Form
SLA-RMR-Ms_B_3/28;Ms_B_3/28;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19120413;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_28_S_01;MS_B_3_28_S_02;MS_B_3_28_S_03;MS_B_3_28_S_04;MS_B_3_28_X_01_r;MS_B_3_28_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008615;"https://www.helveticarchives.ch/bild.aspx?VEID=1008615&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008615&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008615&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008615&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008615&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008615&DEID=10&SQNZNR=6";;Duino;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/29;Ms_B_3/29;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19120417;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_29_S_01;MS_B_3_29_S_02;MS_B_3_29_S_03;MS_B_3_29_S_04;MS_B_3_29_X_01_r;MS_B_3_29_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008616;"https://www.helveticarchives.ch/bild.aspx?VEID=1008616&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008616&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008616&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008616&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008616&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008616&DEID=10&SQNZNR=6";;Duino;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/30;Ms_B_3/30;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19120621;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_30_S_01;MS_B_3_30_S_02;MS_B_3_30_S_03;MS_B_3_30_S_04;MS_B_3_30_X_01_r;MS_B_3_30_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008619;"https://www.helveticarchives.ch/bild.aspx?VEID=1008619&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008619&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008619&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008619&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008619&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008619&DEID=10&SQNZNR=6";;Venedig;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/31;Ms_B_3/31;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19120626;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_3_31_S_01;MS_B_3_31_S-02;MS_B_3_31_X_01_r;MS_B_3_31_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008622;"https://www.helveticarchives.ch/bild.aspx?VEID=1008622&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008622&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008622&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008622&DEID=10&SQNZNR=4";;Venedig;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/32;Ms_B_3/32;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19121007;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_3_32_S_01;MS_B_3_32_S_02;MS_B_3_32_S_03;MS_B_3_32_S_04";https://www.helveticarchives.ch/detail.aspx?ID=1008626;"https://www.helveticarchives.ch/bild.aspx?VEID=1008626&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008626&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008626&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008626&DEID=10&SQNZNR=4";;Duino;;;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/33;Ms_B_3/33;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19121016;Deutsch;;Korrespondenz;1 Br. hs.;5;"MS_B_3_33_S_01;MS_B_3_33_S_02;MS_B_3_33_S_03;MS_B_3_33_X_01_r;MS_B_3_33_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008636;"https://www.helveticarchives.ch/bild.aspx?VEID=1008636&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008636&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008636&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008636&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008636&DEID=10&SQNZNR=5";;München;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/34;Ms_B_3/34;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19121018;Deutsch;;Korrespondenz;1 Br. hs.;10;"MS_B_3_34_S_01;MS_B_3_34_S_02;MS_B_3_34_S_03;MS_B_3_34_S_04;MS_B_3_34_S_05;MS_B_3_34_S_06;MS_B_3_34_S_07;MS_B_3_34_S_08;MS_B_3_34_X_01_r;MS_B_3_34_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008638;"https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1008638&DEID=10&SQNZNR=10";;München;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/35;Ms_B_3/35;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";s.d.;Deutsch;Ronda. Comienz del Tajo;Korrespondenz;1 Postkt. hs.;2;"MS_B_3_35_X_01_r;MS_B_3_35_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008639;"https://www.helveticarchives.ch/bild.aspx?VEID=1008639&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008639&DEID=10&SQNZNR=2";;Ronda;;;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/36;Ms_B_3/36;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130111;Deutsch;;Korrespondenz;1 Br. hs.;5;"MS_B_3_36_S_01;MS_B_3_36_S_02;MS_B_3_36_S_03;MS_B_3_36_S_04;MS_B_3_36_S_05";https://www.helveticarchives.ch/detail.aspx?ID=1008640;"https://www.helveticarchives.ch/bild.aspx?VEID=1008640&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008640&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008640&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008640&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008640&DEID=10&SQNZNR=5";;Ronda;;;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/37;Ms_B_3/37;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130408;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_37_S_01;MS_B_3_37_S_02;MS_B_3_37_S_03;MS_B_3_37_S_04;MS_B_3_37_X_01_r;MS_B_3_37_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008642;"https://www.helveticarchives.ch/bild.aspx?VEID=1008642&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008642&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008642&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008642&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008642&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008642&DEID=10&SQNZNR=6";;Paris;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/38;Ms_B_3/38;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130411;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_38_S_01;MS_B_3_38_S_02;MS_B_3_38_S_03;MS_B_3_38_S_04;MS_B_3_38_X_01_r;MS_B_3_38_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008645;"https://www.helveticarchives.ch/bild.aspx?VEID=1008645&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008645&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008645&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008645&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008645&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008645&DEID=10&SQNZNR=6";;Paris;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/39;Ms_B_3/39;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130611;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_3_39_S_01;MS_B_3_39_S_02;MS_B_3_39_S_03;MS_B_3_39_S_04";https://www.helveticarchives.ch/detail.aspx?ID=1008646;"https://www.helveticarchives.ch/bild.aspx?VEID=1008646&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008646&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008646&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008646&DEID=10&SQNZNR=4";;Bad Rippoldsau;;;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/40;Ms_B_3/40;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130901;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_3_40_S_01;MS_B_3_40_S_02;MS_B_3_40_X_01_r;MS_B_3_40_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008649;"https://www.helveticarchives.ch/bild.aspx?VEID=1008649&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008649&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008649&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008649&DEID=10&SQNZNR=4";;Berlin;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/41;Ms_B_3/41;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130902;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_3_41_S_01;MS_B_3_41_S_02;MS_B_3_41_X_01_r;MS_B_3_41_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008730;"https://www.helveticarchives.ch/bild.aspx?VEID=1008730&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008730&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008730&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008730&DEID=10&SQNZNR=4";;Berlin;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/42;Ms_B_3/42;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130905;Deutsch;;Korrespondenz;1 Br. hs.;3;"MS_B_3_42_S_01;MS_B_3_42_S_02;MS_B_3_42_S_03";https://www.helveticarchives.ch/detail.aspx?ID=1008733;"https://www.helveticarchives.ch/bild.aspx?VEID=1008733&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008733&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008733&DEID=10&SQNZNR=3";;Berlin;;;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/43;Ms_B_3/43;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130905;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_43_S_01;MS_B_3_43_S_02;MS_B_3_43_S_03;MS_B_3_43_S_04;MS_B_3_43_X_01_r;MS_B_3_43_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008735;"https://www.helveticarchives.ch/bild.aspx?VEID=1008735&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008735&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008735&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008735&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008735&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008735&DEID=10&SQNZNR=6";;Berlin;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/44;Ms_B_3/44;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130917;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_44a_S_01;MS_B_3_44a_S_02;MS_B_3_44a_S_03;MS_B_3_44a_S_04;MS_B_3_44a_X_01_r;MS_B_3_44a_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008750;"https://www.helveticarchives.ch/bild.aspx?VEID=1008750&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008750&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008750&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008750&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008750&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008750&DEID=10&SQNZNR=6";;München;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/45;Ms_B_3/45;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130924;Deutsch;;Korrespondenz;1 Br. hs.;5;"MS_B_3_45_S_01;MS_B_3_45_S_02;MS_B_3_45_S_03;MS_B_3_45_X_01_r;MS_B_3_45_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008751;"https://www.helveticarchives.ch/bild.aspx?VEID=1008751&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008751&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008751&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008751&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008751&DEID=10&SQNZNR=5";;München;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/46;Ms_B_3/46;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19130925;Deutsch;;Korrespondenz;1 Br. hs.;3;"MS_B_3_46_S_01;MS_B_3_46_S_02;MS_B_3_46_S_03";https://www.helveticarchives.ch/detail.aspx?ID=1008752;"https://www.helveticarchives.ch/bild.aspx?VEID=1008752&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008752&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008752&DEID=10&SQNZNR=3";;München;;;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/47;Ms_B_3/47;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19131002;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_3_47_S_01;MS_B_3_47_S_02;MS_B_3_47_X_01_r;MS_B_3_47_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008753;"https://www.helveticarchives.ch/bild.aspx?VEID=1008753&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008753&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008753&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008753&DEID=10&SQNZNR=4";;München;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/48;Ms_B_3/48;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19131024;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_48_S_01;MS_B_3_48_S_02;MS_B_3_48_S_03;MS_B_3_48_S_04;MS_B_3_48_X_01_r;MS_B_3_48_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008754;"https://www.helveticarchives.ch/bild.aspx?VEID=1008754&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008754&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008754&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008754&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008754&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008754&DEID=10&SQNZNR=6";;Paris;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/49;Ms_B_3/49;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19131029;Deutsch;;Korrespondenz;1 Br. hs.;11;"MS_B_3_49_S_01;MS_B_3_49_S_02;MS_B_3_49_S_03;MS_B_3_49_S_04;MS_B_3_49_S_05;MS_B_3_49_S_06;MS_B_3_49_S_07;MS_B_3_49_S_08;MS_B_3_49_S_09;MS_B_3_49_X_01_r;MS_B_3_49_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008755;"https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=10;https://www.helveticarchives.ch/bild.aspx?VEID=1008755&DEID=10&SQNZNR=11";;Paris;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/50;Ms_B_3/50;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19131103;Deutsch;;Korrespondenz;1 Br. hs.;7;"MS_B_3_50_S_01;MS_B_3_50_S_02;MS_B_3_50_S_03;MS_B_3_50_S_04;MS_B_3_50_S_05;MS_B_3_50_X_01_r;MS_B_3_50_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008756;"https://www.helveticarchives.ch/bild.aspx?VEID=1008756&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008756&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008756&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008756&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008756&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008756&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1008756&DEID=10&SQNZNR=7";;Paris;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/51;Ms_B_3/51;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19131103;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_51_S_01;MS_B_3_51_S_02;MS_B_3_51_S_03;MS_B_3_51_S_04;MS_B_3_51_X_01_r;MS_B_3_51_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008757;"https://www.helveticarchives.ch/bild.aspx?VEID=1008757&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008757&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008757&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008757&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008757&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008757&DEID=10&SQNZNR=6";;Paris;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/52;Ms_B_3/52;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19131201;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_3_52_S_01;MS_B_3_52_S_02;MS_B_3_52_X_01_r;MS_B_3_52_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008763;"https://www.helveticarchives.ch/bild.aspx?VEID=1008763&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008763&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008763&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008763&DEID=10&SQNZNR=4";;Paris;;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/53;Ms_B_3/53;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19131231;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_3_53_S_01;MS_B_3_53_S_02;MS_B_3_53_S_03;MS_B_3_53_S_04;MS_B_3_53_S_05;MS_B_3_53_S_06";https://www.helveticarchives.ch/detail.aspx?ID=1008764;"https://www.helveticarchives.ch/bild.aspx?VEID=1008764&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008764&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008764&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008764&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008764&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008764&DEID=10&SQNZNR=6";;Paris;Datiert: Am letzten Dezember;;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/54;Ms_B_3/54;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19140101;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_3_54_S_01;MS_B_3_54_S_02;MS_B_3_54_S_03;MS_B_3_54_S_04";https://www.helveticarchives.ch/detail.aspx?ID=1008766;"https://www.helveticarchives.ch/bild.aspx?VEID=1008766&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008766&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008766&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008766&DEID=10&SQNZNR=4";;Paris;;;Rilke, Rainer Maria;Cassirer, Eva;;;
SLA-RMR-Ms_B_3/55;Ms_B_3/55;;"Rilke, Rainer Maria an Cassirer, Eva; Korrespondenz";exakt: 19140103;Deutsch;;Korrespondenz;1 Br. hs.;11;"MS_B_3_55_S_01;MS_B_3_55_S_02;MS_B_3_55_S_03;MS_B_3_55_S_04;MS_B_3_55_S_05;MS_B_3_55_S_06;MS_B_3_55_S_07;MS_B_3_55_S_08;MS_B_3_55_S_09;MS_B_3_55_X_01_r;MS_B_3_55_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1008768;"https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=10;https://www.helveticarchives.ch/bild.aspx?VEID=1008768&DEID=10&SQNZNR=11";;Paris;Datiert: 3. Januar 1913, Poststempel 1914;Couvert;Rilke, Rainer Maria;Cassirer, Eva;;;
